customer_id,income,Recency,Monetary
1254,100000,393,49.25
1255,60000,546,108.31
1256,40000,612,213.87
1257,100000,999999,0
1258,140000,819,26.17
1259,20000,736,1436.54
1260,40000,748,362.43
1261,40000,428,140.01
1262,40000,962,80.78
1263,40000,419,134.3
1264,100000,464,48.22
1265,60000,741,692.22
1266,40000,429,383.1
1267,20000,438,310
1268,80000,636,139.83
1269,20000,999999,0
1270,20000,475,78.48
1271,100000,373,322.69
1272,140000,999999,0
1273,80000,606,119.17
1274,40000,590,102.29
1275,20000,377,55.2
1276,40000,376,91.06
1277,60000,744,430.05
1278,140000,999999,0
1279,40000,748,50.26
1280,20000,439,117.55
1281,80000,391,866.72
1282,40000,372,954.65
1283,100000,470,38.97
1284,40000,736,1071.81
1285,80000,674,114.48
1286,40000,537,179.01
1287,40000,949,97.95
1288,20000,999999,0
1289,40000,369,598.37
1290,80000,666,30.87
1291,40000,864,56.94
1292,100000,1092,31.78
1293,20000,371,21.11
1294,40000,534,0.81
1295,60000,733,521.51
1296,80000,627,20.38
1297,40000,379,1826.31
1298,40000,538,340.35
1299,20000,857,48.12
1300,40000,878,4.65
1301,40000,850,51.73
1302,60000,858,87.09
1303,100000,440,56.18
1304,60000,373,295.78
1305,20000,402,106.52
1306,60000,483,162.59
1307,40000,798,13.44
1308,60000,999999,0
1309,40000,472,246.52
1310,20000,387,1316.22
1311,60000,428,182.75
1312,40000,372,400.36
1313,40000,371,87.07
1314,140000,999999,0
1315,20000,900,6.44
1316,20000,522,67.75
1317,20000,472,68.02
1318,20000,999999,0
1319,40000,408,244.59
1320,40000,826,14.7
1321,60000,524,108.9
1322,40000,411,197.97
1323,80000,759,39.05
1324,40000,999999,0
1325,40000,732,765.76
1326,20000,1032,61.87
1327,20000,427,104.2
1328,140000,382,769.56
1329,20000,393,140.83
1330,80000,423,468.97
1331,40000,567,228.51
1332,20000,394,235.57
1333,40000,420,60.65
1334,60000,377,393.69
1335,20000,999999,0
1336,20000,802,47.98
1337,80000,392,374.56
1338,40000,718,80.29
1339,80000,470,472.64
1340,20000,553,90.56
1341,40000,445,904.89
1342,40000,999999,0
1343,20000,833,345.48
1344,100000,570,135.45
1345,40000,416,379.54
1346,80000,400,96.85
1347,60000,438,225.44
1348,40000,747,67.97
1349,80000,1027,89.18
1350,60000,842,159.23
1351,#VALUE!,643,43.91
1352,60000,392,705.32
1353,100000,767,153.38
1354,140000,999999,0
1355,20000,1056,90.51
1356,20000,942,3.99
1357,20000,400,131.5
1358,20000,550,126.65
1359,40000,557,2.36
1360,80000,400,322.83
1361,60000,559,84.68
1362,60000,950,84.89
1363,20000,999999,0
1364,80000,999999,0
1365,60000,999999,0
1366,100000,446,416.85
1367,40000,849,225.54
1368,40000,409,175.23
1369,20000,999999,0
1370,20000,440,160.07
1371,40000,743,514.61
1372,40000,999999,0
1373,20000,378,134.16
1374,40000,800,117.25
1375,40000,412,267.09
1376,120000,850,240.48
1377,20000,735,655.21
1378,60000,428,226.82
1379,40000,402,244.11
1380,20000,748,36.8
1381,40000,505,74.57
1382,40000,995,10.61
1383,80000,999999,0
1384,60000,927,54.25
1385,140000,440,166.22
1386,80000,718,149.33
1387,80000,373,265.12
1388,120000,373,573.09
1389,40000,593,315.62
1390,140000,741,623.48
1391,40000,619,46.5
1392,20000,412,102.73
1393,60000,759,449.81
1394,40000,746,295.07
1395,20000,898,108.56
1396,20000,743,321.93
1397,20000,460,87.75
1398,60000,999999,0
1399,20000,503,198.07
1400,80000,740,94.81
1401,40000,773,79.44
1402,80000,785,654.39
1403,60000,603,44.71
1404,40000,1036,49.95
1405,140000,931,15
1406,40000,752,289.93
1407,100000,532,162.77
1408,40000,888,240.24
1409,40000,461,84.66
1410,20000,507,108.93
1411,60000,1033,40.74
1412,40000,497,162.03
1413,40000,545,16.72
1414,40000,371,113.86
1415,60000,386,1268.32
1416,20000,575,83.65
1417,120000,618,15.79
1418,100000,371,50.87
1419,80000,735,853.12
1420,#VALUE!,759,288.56
1421,20000,661,54.51
1422,40000,738,80.77
1423,60000,389,363.71
1424,40000,755,443.64
1425,40000,732,976.27
1426,80000,438,82.81
1427,100000,469,82.03
1428,60000,507,234.94
1429,40000,373,392.46
1430,40000,387,684.31
1431,#VALUE!,738,145.98
1432,20000,409,242.72
1433,40000,504,72.77
1434,100000,420,136.56
1435,100000,928,22.3
1436,40000,641,31.76
1437,80000,413,135.48
1438,20000,535,220.3
1439,40000,617,108.81
1440,40000,618,104.81
1441,80000,999999,0
1442,40000,379,498.07
1443,60000,905,118.09
1444,20000,748,1399.44
1445,60000,430,264.15
1446,20000,435,146.94
1447,80000,748,351.97
1448,80000,753,226.34
1449,60000,408,375.21
1450,80000,841,109.3
1451,20000,375,690.17
1452,40000,569,36.17
1453,40000,999999,0
1454,20000,999999,0
1455,40000,741,105.22
1456,60000,736,95.98
1457,120000,469,55.14
1458,20000,1013,20.46
1459,20000,826,13.72
1460,20000,430,150.29
1461,120000,678,33.16
1462,40000,913,17.31
1463,40000,999999,0
1464,40000,999999,0
1465,60000,999999,0
1466,60000,401,236.32
1467,40000,399,19.58
1468,40000,423,359
1469,20000,818,162.58
1470,40000,447,341.22
1471,80000,619,99.61
1472,120000,999999,0
1473,20000,551,98.75
1474,20000,379,102.61
1475,20000,814,132.4
1476,80000,658,49.21
1477,#VALUE!,929,53.72
1478,40000,744,38.89
1479,20000,537,95.17
1480,20000,878,47.14
1481,140000,494,187.15
1482,60000,814,62.74
1483,20000,618,58.68
1484,40000,548,234.27
1485,60000,371,240.26
1486,120000,999999,0
1487,80000,836,341.09
1488,60000,999999,0
1489,40000,752,78.58
1490,60000,387,232.88
1491,140000,379,1386.47
1492,80000,589,30.41
1493,20000,376,29.31
1494,20000,733,92
1495,40000,738,1116.61
1496,80000,808,24.12
1497,40000,379,524.12
1498,20000,559,19.48
1499,20000,446,334.58
1500,40000,468,26.11
1501,20000,740,136.54
1502,80000,798,29.32
1503,40000,484,32.56
1504,120000,434,143.84
1505,40000,999999,0
1506,80000,999999,0
1507,60000,507,131.87
1508,60000,460,128.1
1509,20000,999999,0
1510,20000,999999,0
1511,20000,501,242.95
1512,60000,385,63.9
1513,80000,957,10.95
1514,60000,929,84.07
1515,40000,999999,0
1516,20000,641,15.72
1517,20000,999999,0
1518,60000,999999,0
1519,40000,784,201.93
1520,20000,736,146.28
1521,40000,999999,0
1522,40000,871,9.35
1523,80000,744,199.27
1524,20000,373,389.56
1525,100000,590,88.67
1526,40000,758,164.76
1527,20000,518,81.04
1528,40000,386,1275.75
1529,40000,377,490.88
1530,20000,752,189.91
1531,60000,505,179.37
1532,120000,414,167.39
1533,40000,387,713.17
1534,40000,405,3.99
1535,60000,999999,0
1536,40000,999999,0
1537,40000,608,171.33
1538,120000,409,277.51
1539,60000,446,306.71
1540,40000,720,35.12
1541,20000,574,62.97
1542,60000,746,240.23
1543,100000,613,27.29
1544,60000,789,92.68
1545,60000,412,265.11
1546,60000,707,106.03
1547,80000,424,303.92
1548,20000,386,314.97
1549,40000,402,229.58
1550,40000,732,1049.15
1551,40000,372,546.85
1552,40000,905,50.63
1553,40000,743,335.81
1554,20000,744,301.89
1555,20000,460,208.63
1556,60000,382,558.3
1557,20000,999999,0
1558,60000,597,23.35
1559,20000,745,58.49
1560,40000,743,282.88
1561,20000,400,102.8
1562,140000,597,15.29
1563,40000,743,445.78
1564,40000,846,76.25
1565,60000,413,88.87
1566,40000,753,148.14
1567,60000,391,1284.07
1568,80000,905,32.34
1569,60000,1077,4.17
1570,20000,616,65.52
1571,100000,738,836.74
1572,60000,424,235.27
1573,80000,404,130.8
1574,#VALUE!,617,124.92
1575,20000,377,245.55
1576,100000,404,82.22
1577,20000,927,133.52
1578,40000,768,615.49
1579,120000,617,111.91
1580,20000,483,104.03
1581,80000,1075,50.93
1582,40000,417,242.98
1583,120000,436,77.22
1584,20000,579,83.94
1585,40000,999999,0
1586,40000,887,32.18
1587,#VALUE!,373,336.65
1588,120000,743,242.46
1589,40000,627,71.37
1590,20000,743,500.27
1591,40000,999999,0
1592,120000,999999,0
1593,40000,743,956.81
1594,100000,447,232.74
1595,20000,891,50.51
1596,80000,377,52.9
1597,20000,785,16.38
1598,20000,507,536.32
1599,20000,371,223.34
1600,60000,773,65.41
1601,80000,654,124.87
1602,20000,460,117.12
1603,20000,603,16.25
1604,60000,771,23.13
1605,60000,383,197.12
1606,60000,536,141.63
1607,60000,416,702.26
1608,#VALUE!,579,64.62
1609,60000,593,17.42
1610,40000,442,770.97
1611,80000,491,310.59
1612,140000,738,1356.25
1613,120000,615,58.99
1614,60000,754,808.25
1615,40000,395,294.94
1616,40000,594,86.38
1617,140000,611,32.8
1618,20000,999999,0
1619,40000,410,244.65
1620,80000,858,151.55
1621,80000,475,6.28
1622,80000,372,496.5
1623,40000,850,22.24
1624,40000,494,176.53
1625,#VALUE!,785,38.59
1626,140000,438,266.69
1627,#VALUE!,374,74.94
1628,100000,436,180.77
1629,40000,890,39.06
1630,40000,730,6.2
1631,40000,469,75.34
1632,20000,369,145
1633,20000,412,770.34
1634,20000,372,559.45
1635,20000,371,26.78
1636,40000,738,1177.62
1637,40000,505,199.39
1638,#VALUE!,409,124.39
1639,40000,808,46.74
1640,60000,977,3.72
1641,#VALUE!,732,837.94
1642,40000,553,125.2
1643,80000,679,102.03
1644,20000,846,60.02
1645,60000,999999,0
1646,80000,371,120.57
1647,120000,677,159.2
1648,60000,402,258.22
1649,60000,599,162.17
1650,20000,449,169.1
1651,60000,999999,0
1652,#VALUE!,619,24.42
1653,60000,460,153.87
1654,20000,795,81.48
1655,40000,400,83.49
1656,20000,446,78.04
1657,120000,999999,0
1658,40000,589,184.51
1659,40000,551,171.53
1660,20000,373,448.78
1661,20000,1018,22.9
1662,20000,798,67.47
1663,40000,828,286.48
1664,120000,999999,0
1665,80000,487,74.33
1666,20000,402,134.06
1667,20000,539,201.77
1668,60000,761,93.47
1669,40000,368,258.1
1670,20000,999999,0
1671,20000,428,46.78
1672,40000,784,89.65
1673,20000,379,143.14
1674,20000,848,55.45
1675,140000,393,84.78
1676,40000,398,696.94
1677,60000,746,131.18
1678,80000,999999,0
1679,40000,999999,0
1680,20000,509,83.65
1681,80000,377,508.95
1682,20000,446,385.17
1683,60000,409,154.22
1684,60000,468,100.19
1685,20000,1013,4.2
1686,#VALUE!,812,27.5
1687,40000,999999,0
1688,40000,999999,0
1689,40000,655,46.02
1690,#VALUE!,379,752.39
1691,60000,1092,51.16
1692,60000,503,116.93
1693,40000,738,1281.49
1694,20000,798,97.15
1695,40000,480,21.35
1696,140000,430,147.37
1697,80000,724,48.52
1698,60000,410,44.24
1699,40000,913,22.08
1700,40000,672,115.16
1701,20000,470,317.87
1702,60000,404,88.84
1703,60000,790,80.36
1704,60000,999999,0
1705,120000,999999,0
1706,60000,373,467.29
1707,20000,999999,0
1708,20000,1032,17.05
1709,40000,999999,0
1710,140000,999999,0
1711,20000,828,16.96
1712,60000,931,161.13
1713,40000,546,12.96
1714,100000,469,126.07
1715,140000,999999,0
1716,40000,472,123.89
1717,80000,576,201.31
1718,40000,377,555.3
1719,40000,789,103.91
1720,40000,386,1907.9
1721,60000,389,286.95
1722,40000,798,122.64
1723,120000,683,105.68
1724,40000,658,130.6
1725,20000,701,12.84
1726,60000,733,368.41
1727,60000,459,85.71
1728,100000,656,3.1
1729,120000,616,185
1730,40000,368,152.17
1731,20000,502,96.01
1732,40000,960,39.31
1733,140000,734,37.33
1734,40000,484,39.73
1735,#VALUE!,1083,12.52
1736,80000,377,243.39
1737,40000,695,108.47
1738,20000,377,268.72
1739,40000,999999,0
1740,60000,785,83.4
1741,80000,383,204.82
1742,40000,984,151.32
1743,60000,410,216
1744,40000,382,733.71
1745,20000,744,566.35
1746,20000,999,46.92
1747,40000,434,148.68
1748,20000,386,128.84
1749,60000,975,9.78
1750,80000,422,51.38
1751,80000,401,227.11
1752,120000,977,6.6
1753,20000,743,1008.39
1754,80000,488,282.36
1755,120000,400,64.02
1756,20000,895,54.54
1757,20000,999999,0
1758,40000,375,550.7
1759,20000,496,186.34
1760,40000,782,119.9
1761,40000,460,106.06
1762,40000,558,32.03
1763,60000,409,203.45
1764,20000,999999,0
1765,120000,401,151.72
1766,40000,920,113.93
1767,80000,782,120.98
1768,40000,760,121.25
1769,40000,785,299.42
1770,40000,748,1598.53
1771,120000,394,55.79
1772,40000,458,119.53
1773,40000,377,544.75
1774,100000,424,12.82
1775,60000,999999,0
1776,60000,999999,0
1777,20000,741,283.94
1778,40000,871,89.36
1779,40000,845,12.96
1780,60000,459,379.69
1781,40000,898,77.9
1782,60000,1045,50.53
1783,40000,469,97.81
1784,60000,908,121.41
1785,80000,379,676.58
1786,40000,383,113.67
1787,20000,736,1763.58
1788,40000,781,285.05
1789,140000,747,7.77
1790,20000,999999,0
1791,120000,377,346.92
1792,20000,752,182.75
1793,60000,495,183.21
1794,80000,405,225.33
1795,60000,695,109.73
1796,40000,516,20.5
1797,80000,999999,0
1798,20000,475,604.81
1799,80000,773,114.2
1800,60000,447,319.5
1801,100000,469,111.78
1802,60000,369,526.93
1803,20000,999999,0
1804,140000,999999,0
1805,40000,777,400.19
1806,60000,948,62.17
1807,20000,494,76.85
1808,20000,383,100.99
1809,80000,999999,0
1810,60000,484,27.69
1811,40000,368,249.33
1812,40000,736,729.61
1813,40000,453,725.86
1814,40000,858,86.1
1815,40000,746,146.26
1816,60000,999999,0
1817,60000,496,84.55
1818,40000,430,227.08
1819,80000,582,99.32
1820,80000,449,203.52
1821,40000,438,394.11
1822,140000,557,111.89
1823,20000,743,405.6
1824,20000,999999,0
1825,40000,375,395.08
1826,40000,781,171.89
1827,40000,440,153.64
1828,120000,413,85.04
1829,60000,448,202.4
1830,40000,999999,0
1831,60000,684,27.31
1832,20000,454,382.85
1833,20000,379,96.46
1834,60000,753,42.81
1835,40000,611,101.21
1836,40000,733,626.52
1837,#VALUE!,999999,0
1838,20000,469,300.52
1839,80000,424,177.21
1840,80000,999999,0
1841,60000,400,96.91
1842,100000,371,85.37
1843,60000,768,134.76
1844,40000,482,341.89
1845,40000,753,531.96
1846,100000,999999,0
1847,60000,536,159.66
1848,60000,430,244.5
1849,80000,658,69.63
1850,140000,385,1547.24
1851,40000,466,3.78
1852,40000,878,14.57
1853,20000,736,1221.65
1854,20000,742,53.73
1855,20000,687,37.17
1856,40000,376,139.78
1857,60000,999999,0
1858,60000,999999,0
1859,60000,719,69.54
1860,80000,867,6.2
1861,60000,697,98.18
1862,40000,395,605.14
1863,20000,743,359.9
1864,140000,507,220.07
1865,40000,409,210.46
1866,40000,849,154.46
1867,120000,999999,0
1868,20000,470,123.94
1869,60000,402,202.16
1870,20000,999999,0
1871,40000,748,1187.59
1872,20000,463,114.1
1873,120000,980,38.99
1874,60000,382,305.22
1875,60000,999999,0
1876,40000,999999,0
1877,80000,758,143.58
1878,80000,948,216.42
1879,80000,999999,0
1880,40000,999999,0
1881,40000,798,60.62
1882,60000,743,353.15
1883,80000,384,190.48
1884,20000,447,33.76
1885,80000,999999,0
1886,120000,596,5.67
1887,40000,394,129.79
1888,20000,999999,0
1889,140000,601,29.64
1890,60000,641,295.06
1891,20000,753,158.29
1892,60000,841,70.96
1893,40000,471,286.67
1894,20000,759,379.22
1895,60000,663,38.73
1896,20000,498,190.74
1897,140000,389,301.36
1898,80000,475,89.15
1899,#VALUE!,386,84.75
1900,140000,367,173.45
1901,40000,478,86.08
1902,60000,707,107.53
1903,20000,738,14.46
1904,40000,764,75.14
1905,40000,854,71.54
1906,60000,367,160.72
1907,20000,774,25.57
1908,20000,703,71.54
1909,100000,1082,85.86
1910,20000,767,212.98
1911,60000,976,25.57
1912,60000,800,29.25
1913,80000,436,93.69
1914,80000,400,130.49
1915,#VALUE!,368,200.58
1916,20000,377,277.4
1917,80000,404,429.5
1918,40000,372,148.14
1919,120000,580,23.08
1920,#VALUE!,435,70.93
1921,40000,570,131.94
1922,60000,505,175.12
1923,40000,447,149.49
1924,60000,395,14.12
1925,80000,495,79.6
1926,40000,827,11.43
1927,40000,999999,0
1928,20000,369,154.5
1929,40000,741,166.77
1930,20000,741,1022.97
1931,120000,384,65.06
1932,40000,507,98.3
1933,40000,876,19.23
1934,120000,479,70.55
1935,100000,524,93.18
1936,20000,842,91.5
1937,20000,815,57.57
1938,80000,440,138.43
1939,20000,753,372.7
1940,100000,377,247.81
1941,140000,527,168.28
1942,100000,736,1444.01
1943,40000,1094,6.36
1944,40000,383,42.3
1945,80000,978,10.15
1946,60000,883,176.82
1947,100000,741,727.63
1948,140000,743,482.85
1949,80000,999999,0
1950,60000,404,55.05
1951,100000,841,68.37
1952,40000,862,146.68
1953,80000,383,175.87
1954,80000,446,222.2
1955,60000,999999,0
1956,40000,393,122.07
1957,140000,438,282.33
1958,#VALUE!,778,326.88
1959,40000,807,101.6
1960,100000,857,60.18
1961,80000,926,56.17
1962,40000,383,142.26
1963,40000,466,317.04
1964,40000,447,18.23
1965,40000,409,881.26
1966,40000,380,93.97
1967,40000,593,90.31
1968,60000,540,9.84
1969,20000,468,13.14
1970,40000,379,292.84
1971,60000,655,152.54
1972,60000,736,887.12
1973,20000,439,182.47
1974,20000,483,63.36
1975,20000,752,267.43
1976,120000,776,492.23
1977,20000,371,501.03
1978,120000,416,68.56
1979,40000,444,861.8
1980,20000,771,74.71
1981,60000,585,94.24
1982,40000,738,40.24
1983,40000,407,1045.81
1984,40000,469,139.26
1985,40000,779,20.63
1986,100000,999999,0
1987,60000,387,159.23
1988,20000,652,68.52
1989,20000,999999,0
1990,20000,435,127.1
1991,60000,377,465.99
1992,120000,999999,0
1993,20000,617,58.19
1994,40000,400,285.56
1995,120000,642,150.86
1996,40000,519,245.14
1997,40000,999999,0
1998,80000,999999,0
1999,40000,408,262.58
2000,60000,999999,0
2001,40000,531,236.37
2002,20000,507,174.71
2003,60000,428,72.74
2004,40000,1067,99.71
2005,60000,773,71.96
2006,60000,430,56.49
2007,20000,999999,0
2008,20000,871,73.92
2009,40000,919,44.07
2010,120000,952,5.93
2011,80000,369,575.96
2012,120000,740,159.91
2013,80000,659,15.59
2014,60000,999999,0
2015,60000,733,815.23
2016,20000,400,187.81
2017,40000,999999,0
2018,#VALUE!,1075,18.26
2019,20000,391,1486.6
2020,20000,402,153.5
2021,140000,775,176.93
2022,60000,936,57.53
2023,40000,736,1037.01
2024,40000,711,187.06
2025,20000,1032,26.32
2026,60000,999999,0
2027,60000,999999,0
2028,80000,999999,0
2029,60000,908,103.12
2030,40000,809,79.75
2031,40000,371,143.57
2032,20000,375,386.69
2033,40000,597,10.54
2034,20000,420,162.86
2035,60000,400,190.1
2036,40000,1074,55.69
2037,40000,999999,0
2038,20000,999999,0
2039,40000,428,257.17
2040,20000,1081,29.77
2041,40000,465,5.12
2042,20000,473,221.1
2043,120000,472,69.64
2044,60000,574,94.37
2045,20000,999999,0
2046,40000,585,53.69
2047,100000,368,186.76
2048,20000,752,42.51
2049,60000,440,152
2050,80000,404,74.4
2051,40000,828,198.49
2052,40000,429,303.75
2053,100000,446,253.18
2054,40000,447,245.01
2055,60000,999999,0
2056,20000,999999,0
2057,60000,837,76.5
2058,20000,999999,0
2059,20000,382,352.81
2060,40000,592,58.3
2061,20000,375,341.79
2062,20000,999999,0
2063,20000,733,1014.11
2064,40000,701,105.51
2065,140000,447,568.54
2066,60000,927,73.95
2067,60000,443,396.36
2068,40000,460,153.76
2069,40000,999999,0
2070,80000,798,307.58
2071,40000,447,217.94
2072,40000,786,4.05
2073,60000,767,68.09
2074,20000,999999,0
2075,140000,373,409.02
2076,60000,468,215.93
2077,80000,375,743.66
2078,140000,400,195.52
2079,60000,865,103.64
2080,80000,999999,0
2081,140000,935,122.15
2082,60000,748,234.25
2083,40000,999999,0
2084,40000,395,474.23
2085,60000,999999,0
2086,20000,386,717.7
2087,20000,979,71.12
2088,100000,472,220.79
2089,60000,999999,0
2090,20000,970,74.58
2091,40000,999999,0
2092,20000,999999,0
2093,60000,702,82.25
2094,100000,748,571.25
2095,40000,411,64.37
2096,40000,434,90.2
2097,120000,999999,0
2098,60000,999999,0
2099,40000,741,865.41
2100,40000,1063,8.77
2101,40000,575,23.05
2102,120000,413,191.78
2103,60000,999999,0
2104,80000,1054,17.37
2105,80000,435,165.04
2106,80000,487,154.91
2107,80000,746,155.07
2108,40000,842,30.81
2109,60000,999999,0
2110,40000,409,180.78
2111,20000,858,116.76
2112,40000,463,385.34
2113,40000,743,303.76
2114,40000,746,290.92
2115,60000,746,288.79
2116,20000,553,15.18
2117,40000,1068,46.88
2118,20000,735,1008.38
2119,20000,777,6.37
2120,100000,472,57.32
2121,20000,908,279.19
2122,20000,999999,0
2123,60000,798,142.67
2124,40000,738,93.6
2125,#VALUE!,999999,0
2126,40000,399,36.49
2127,20000,458,146.54
2128,120000,1040,16.12
2129,20000,461,131.7
2130,140000,741,953.27
2131,20000,999999,0
2132,140000,412,186.35
2133,20000,428,67.31
2134,#VALUE!,447,206.55
2135,120000,538,77.52
2136,80000,413,100.86
2137,40000,606,5.52
2138,60000,841,9.6
2139,20000,743,526.04
2140,20000,999999,0
2141,80000,531,151.22
2142,140000,742,36.41
2143,20000,377,676.44
2144,60000,493,89.43
2145,120000,730,5.76
2146,40000,999999,0
2147,40000,373,236.86
